,GeoFIPS,GeoName,county_name,state_alpha,year,GDP_PI
10110,18039,"Elkhart, IN",Elkhart,IN,2004,8877968.0
10111,18041,"Fayette, IN",Fayette,IN,2004,640572.0
10112,18043,"Floyd, IN",Floyd,IN,2004,1796228.0
10113,18045,"Fountain, IN",Fountain,IN,2004,387464.0
10114,18047,"Franklin, IN",Franklin,IN,2004,329776.0
10115,18049,"Fulton, IN",Fulton,IN,2004,448100.0
10116,18051,"Gibson, IN",Gibson,IN,2004,1956625.0
10117,18053,"Grant, IN",Grant,IN,2004,1657495.0
10118,18055,"Greene, IN",Greene,IN,2004,407709.0
10119,18057,"Hamilton, IN",Hamilton,IN,2004,8431806.0
10120,18059,"Hancock, IN",Hancock,IN,2004,1283120.0
10121,18061,"Harrison, IN",Harrison,IN,2004,821183.0
10122,18063,"Hendricks, IN",Hendricks,IN,2004,2586029.0
10123,18065,"Henry, IN",Henry,IN,2004,883465.0
10124,18067,"Howard, IN",Howard,IN,2004,3899706.0
10125,18069,"Huntington, IN",Huntington,IN,2004,981753.0
10126,18071,"Jackson, IN",Jackson,IN,2004,1439308.0
10127,18073,"Jasper, IN",Jasper,IN,2004,972959.0
10128,18075,"Jay, IN",Jay,IN,2004,528109.0
10129,18077,"Jefferson, IN",Jefferson,IN,2004,1007257.0
10130,18079,"Jennings, IN",Jennings,IN,2004,487135.0
10131,18081,"Johnson, IN",Johnson,IN,2004,2592574.0
10132,18083,"Knox, IN",Knox,IN,2004,878034.0
10133,18085,"Kosciusko, IN",Kosciusko,IN,2004,4149978.0
10134,18087,"Lagrange, IN",Lagrange,IN,2004,934108.0
10135,18089,"Lake, IN",Lake,IN,2004,14434288.0
10136,18091,"LaPorte, IN",LaPorte,IN,2004,2918618.0
10137,18093,"Lawrence, IN",Lawrence,IN,2004,958446.0
10138,18095,"Madison, IN",Madison,IN,2004,2755517.0
10139,18097,"Marion, IN",Marion,IN,2004,55732123.0
10140,18099,"Marshall, IN",Marshall,IN,2004,1161885.0
10141,18101,"Martin, IN",Martin,IN,2004,238858.0
10142,18103,"Miami, IN",Miami,IN,2004,596964.0
10143,18105,"Monroe, IN",Monroe,IN,2004,3174188.0
10144,18107,"Montgomery, IN",Montgomery,IN,2004,1172741.0
10145,18109,"Morgan, IN",Morgan,IN,2004,1066283.0
10146,18111,"Newton, IN",Newton,IN,2004,280904.0
10147,18113,"Noble, IN",Noble,IN,2004,1324821.0
10148,18115,"Ohio, IN",Ohio,IN,2004,210324.0
10149,18117,"Orange, IN",Orange,IN,2004,338300.0
10150,18119,"Owen, IN",Owen,IN,2004,336300.0
10151,18121,"Parke, IN",Parke,IN,2004,183498.0
10152,18123,"Perry, IN",Perry,IN,2004,385941.0
10153,18125,"Pike, IN",Pike,IN,2004,551225.0
10154,18127,"Porter, IN",Porter,IN,2004,4310808.0
10155,18129,"Posey, IN",Posey,IN,2004,2012847.0
10156,18131,"Pulaski, IN",Pulaski,IN,2004,330917.0
10157,18133,"Putnam, IN",Putnam,IN,2004,646836.0
10158,18135,"Randolph, IN",Randolph,IN,2004,533855.0
10159,18137,"Ripley, IN",Ripley,IN,2004,999486.0
10160,18139,"Rush, IN",Rush,IN,2004,390330.0
10161,18141,"St. Joseph, IN",St. Joseph,IN,2004,9190452.0
10162,18143,"Scott, IN",Scott,IN,2004,467233.0
10163,18145,"Shelby, IN",Shelby,IN,2004,1231194.0
10164,18147,"Spencer, IN",Spencer,IN,2004,869823.0
10165,18149,"Starke, IN",Starke,IN,2004,281468.0
10166,18151,"Steuben, IN",Steuben,IN,2004,936858.0
10167,18153,"Sullivan, IN",Sullivan,IN,2004,441660.0
10168,18155,"Switzerland, IN",Switzerland,IN,2004,169377.0
10169,18157,"Tippecanoe, IN",Tippecanoe,IN,2004,4565547.0
10170,18159,"Tipton, IN",Tipton,IN,2004,317577.0
10171,18161,"Union, IN",Union,IN,2004,100492.0
10172,18163,"Vanderburgh, IN",Vanderburgh,IN,2004,7674732.0
10173,18165,"Vermillion, IN",Vermillion,IN,2004,617665.0
10174,18167,"Vigo, IN",Vigo,IN,2004,3216973.0
10175,18169,"Wabash, IN",Wabash,IN,2004,822656.0
10176,18171,"Warren, IN",Warren,IN,2004,140945.0
10177,18173,"Warrick, IN",Warrick,IN,2004,1340303.0
10178,18175,"Washington, IN",Washington,IN,2004,377253.0
10179,18177,"Wayne, IN",Wayne,IN,2004,2040924.0
10180,18179,"Wells, IN",Wells,IN,2004,731586.0
10181,18181,"White, IN",White,IN,2004,563744.0
10182,18183,"Whitley, IN",Whitley,IN,2004,756685.0
10183,19001,"Adair, IA",Adair,IA,2004,241735.0
10184,19003,"Adams, IA",Adams,IA,2004,121032.0
10185,19005,"Allamakee, IA",Allamakee,IA,2004,404737.0
10186,19007,"Appanoose, IA",Appanoose,IA,2004,269234.0
10187,19009,"Audubon, IA",Audubon,IA,2004,165541.0
10188,19011,"Benton, IA",Benton,IA,2004,428600.0
10189,19013,"Black Hawk, IA",Black Hawk,IA,2004,4593825.0
10190,19015,"Boone, IA",Boone,IA,2004,619526.0
10191,19017,"Bremer, IA",Bremer,IA,2004,702417.0
10192,19019,"Buchanan, IA",Buchanan,IA,2004,399605.0
10193,19021,"Buena Vista, IA",Buena Vista,IA,2004,686496.0
10194,19023,"Butler, IA",Butler,IA,2004,302621.0
10195,19025,"Calhoun, IA",Calhoun,IA,2004,239471.0
10196,19027,"Carroll, IA",Carroll,IA,2004,792519.0
10197,19029,"Cass, IA",Cass,IA,2004,348234.0
10198,19031,"Cedar, IA",Cedar,IA,2004,347932.0
10199,19033,"Cerro Gordo, IA",Cerro Gordo,IA,2004,1734784.0
10200,19035,"Cherokee, IA",Cherokee,IA,2004,395866.0
10201,19037,"Chickasaw, IA",Chickasaw,IA,2004,309285.0
10202,19039,"Clarke, IA",Clarke,IA,2004,228691.0
10203,19041,"Clay, IA",Clay,IA,2004,566696.0
10204,19043,"Clayton, IA",Clayton,IA,2004,423081.0
10205,19045,"Clinton, IA",Clinton,IA,2004,1867603.0
10206,19047,"Crawford, IA",Crawford,IA,2004,495613.0
10207,19049,"Dallas, IA",Dallas,IA,2004,1432801.0
10208,19051,"Davis, IA",Davis,IA,2004,122439.0
10209,19053,"Decatur, IA",Decatur,IA,2004,115266.0
10210,19055,"Delaware, IA",Delaware,IA,2004,388876.0
10211,19057,"Des Moines, IA",Des Moines,IA,2004,1451887.0
10212,19059,"Dickinson, IA",Dickinson,IA,2004,572226.0
10213,19061,"Dubuque, IA",Dubuque,IA,2004,3487807.0
10214,19063,"Emmet, IA",Emmet,IA,2004,276528.0
10215,19065,"Fayette, IA",Fayette,IA,2004,440210.0
10216,19067,"Floyd, IA",Floyd,IA,2004,487929.0
10217,19069,"Franklin, IA",Franklin,IA,2004,320165.0
10218,19071,"Fremont, IA",Fremont,IA,2004,270637.0
10219,19073,"Greene, IA",Greene,IA,2004,243061.0
10220,19075,"Grundy, IA",Grundy,IA,2004,342170.0
10221,19077,"Guthrie, IA",Guthrie,IA,2004,272877.0
10222,19079,"Hamilton, IA",Hamilton,IA,2004,608985.0
10223,19081,"Hancock, IA",Hancock,IA,2004,567174.0
10224,19083,"Hardin, IA",Hardin,IA,2004,570050.0
10225,19085,"Harrison, IA",Harrison,IA,2004,293151.0
10226,19087,"Henry, IA",Henry,IA,2004,614320.0
10227,19089,"Howard, IA",Howard,IA,2004,268892.0
10228,19091,"Humboldt, IA",Humboldt,IA,2004,303463.0
10229,19093,"Ida, IA",Ida,IA,2004,294422.0
10230,19095,"Iowa, IA",Iowa,IA,2004,724324.0
10231,19097,"Jackson, IA",Jackson,IA,2004,374641.0
10232,19099,"Jasper, IA",Jasper,IA,2004,926937.0
10233,19101,"Jefferson, IA",Jefferson,IA,2004,503322.0
10234,19103,"Johnson, IA",Johnson,IA,2004,3545218.0
10235,19105,"Jones, IA",Jones,IA,2004,369511.0
10236,19107,"Keokuk, IA",Keokuk,IA,2004,205817.0
10237,19109,"Kossuth, IA",Kossuth,IA,2004,526302.0
10238,19111,"Lee, IA",Lee,IA,2004,1208315.0
10239,19113,"Linn, IA",Linn,IA,2004,9491433.0
10240,19115,"Louisa, IA",Louisa,IA,2004,378818.0
10241,19117,"Lucas, IA",Lucas,IA,2004,185047.0
10242,19119,"Lyon, IA",Lyon,IA,2004,357719.0
10243,19121,"Madison, IA",Madison,IA,2004,236518.0
10244,19123,"Mahaska, IA",Mahaska,IA,2004,511047.0
10245,19125,"Marion, IA",Marion,IA,2004,1165352.0
10246,19127,"Marshall, IA",Marshall,IA,2004,1203224.0
10247,19129,"Mills, IA",Mills,IA,2004,220560.0
10248,19131,"Mitchell, IA",Mitchell,IA,2004,264267.0
10249,19133,"Monona, IA",Monona,IA,2004,217105.0
10250,19135,"Monroe, IA",Monroe,IA,2004,238843.0
10251,19137,"Montgomery, IA",Montgomery,IA,2004,305765.0
10252,19139,"Muscatine, IA",Muscatine,IA,2004,1836655.0
10253,19141,"O'Brien, IA",O'Brien,IA,2004,421899.0
10254,19143,"Osceola, IA",Osceola,IA,2004,247910.0
10255,19145,"Page, IA",Page,IA,2004,370183.0
10256,19147,"Palo Alto, IA",Palo Alto,IA,2004,280902.0
10257,19149,"Plymouth, IA",Plymouth,IA,2004,848105.0
10258,19151,"Pocahontas, IA",Pocahontas,IA,2004,246986.0
10259,19153,"Polk, IA",Polk,IA,2004,23050230.0
10260,19155,"Pottawattamie, IA",Pottawattamie,IA,2004,2578681.0
10261,19157,"Poweshiek, IA",Poweshiek,IA,2004,770786.0
10262,19159,"Ringgold, IA",Ringgold,IA,2004,83566.0
10263,19161,"Sac, IA",Sac,IA,2004,290185.0
10264,19163,"Scott, IA",Scott,IA,2004,5930854.0
10265,19165,"Shelby, IA",Shelby,IA,2004,339671.0
10266,19167,"Sioux, IA",Sioux,IA,2004,1277221.0
10267,19169,"Story, IA",Story,IA,2004,1950788.0
10268,19171,"Tama, IA",Tama,IA,2004,325452.0
10269,19173,"Taylor, IA",Taylor,IA,2004,143714.0
10270,19175,"Union, IA",Union,IA,2004,342943.0
10271,19177,"Van Buren, IA",Van Buren,IA,2004,154930.0
10272,19179,"Wapello, IA",Wapello,IA,2004,1041469.0
10273,19181,"Warren, IA",Warren,IA,2004,575203.0
10274,19183,"Washington, IA",Washington,IA,2004,462433.0
10275,19185,"Wayne, IA",Wayne,IA,2004,115893.0
10276,19187,"Webster, IA",Webster,IA,2004,1533080.0
10277,19189,"Winnebago, IA",Winnebago,IA,2004,299449.0
10278,19191,"Winneshiek, IA",Winneshiek,IA,2004,582238.0
10279,19193,"Woodbury, IA",Woodbury,IA,2004,3684783.0
10280,19195,"Worth, IA",Worth,IA,2004,152605.0
10281,19197,"Wright, IA",Wright,IA,2004,444135.0
10282,20001,"Allen, KS",Allen,KS,2004,327916.0
10283,20003,"Anderson, KS",Anderson,KS,2004,118822.0
10284,20005,"Atchison, KS",Atchison,KS,2004,376120.0
10285,20007,"Barber, KS",Barber,KS,2004,128004.0
10286,20009,"Barton, KS",Barton,KS,2004,680275.0
10287,20011,"Bourbon, KS",Bourbon,KS,2004,409404.0
10288,20013,"Brown, KS",Brown,KS,2004,262476.0
10289,20015,"Butler, KS",Butler,KS,2004,871784.0
10290,20017,"Chase, KS",Chase,KS,2004,52212.0
10291,20019,"Chautauqua, KS",Chautauqua,KS,2004,46593.0
10292,20021,"Cherokee, KS",Cherokee,KS,2004,368336.0
10293,20023,"Cheyenne, KS",Cheyenne,KS,2004,40946.0
10294,20025,"Clark, KS",Clark,KS,2004,49055.0
10295,20027,"Clay, KS",Clay,KS,2004,162639.0
10296,20029,"Cloud, KS",Cloud,KS,2004,220194.0
10297,20031,"Coffey, KS",Coffey,KS,2004,482049.0
10298,20033,"Comanche, KS",Comanche,KS,2004,49456.0
10299,20035,"Cowley, KS",Cowley,KS,2004,723153.0
10300,20037,"Crawford, KS",Crawford,KS,2004,762984.0
10301,20039,"Decatur, KS",Decatur,KS,2004,49368.0
10302,20041,"Dickinson, KS",Dickinson,KS,2004,402173.0
10303,20043,"Doniphan, KS",Doniphan,KS,2004,160378.0
10304,20045,"Douglas, KS",Douglas,KS,2004,2396698.0
10305,20047,"Edwards, KS",Edwards,KS,2004,96133.0
10306,20049,"Elk, KS",Elk,KS,2004,41204.0
10307,20051,"Ellis, KS",Ellis,KS,2004,707475.0
10308,20053,"Ellsworth, KS",Ellsworth,KS,2004,135967.0
10309,20055,"Finney, KS",Finney,KS,2004,1053683.0
10310,20057,"Ford, KS",Ford,KS,2004,845279.0
10311,20059,"Franklin, KS",Franklin,KS,2004,492883.0
10312,20061,"Geary, KS",Geary,KS,2004,450091.0
10313,20063,"Gove, KS",Gove,KS,2004,59592.0
10314,20065,"Graham, KS",Graham,KS,2004,52614.0
10315,20067,"Grant, KS",Grant,KS,2004,331979.0
10316,20069,"Gray, KS",Gray,KS,2004,157554.0
10317,20071,"Greeley, KS",Greeley,KS,2004,38018.0
10318,20073,"Greenwood, KS",Greenwood,KS,2004,111195.0
10319,20075,"Hamilton, KS",Hamilton,KS,2004,94141.0
10320,20077,"Harper, KS",Harper,KS,2004,146093.0
10321,20079,"Harvey, KS",Harvey,KS,2004,801236.0
10322,20081,"Haskell, KS",Haskell,KS,2004,220201.0
10323,20083,"Hodgeman, KS",Hodgeman,KS,2004,29593.0
10324,20085,"Jackson, KS",Jackson,KS,2004,214732.0
10325,20087,"Jefferson, KS",Jefferson,KS,2004,193698.0
10326,20089,"Jewell, KS",Jewell,KS,2004,61469.0
10327,20091,"Johnson, KS",Johnson,KS,2004,24770076.0
10328,20093,"Kearny, KS",Kearny,KS,2004,137422.0
10329,20095,"Kingman, KS",Kingman,KS,2004,165380.0
10330,20097,"Kiowa, KS",Kiowa,KS,2004,87089.0
10331,20099,"Labette, KS",Labette,KS,2004,403112.0
10332,20101,"Lane, KS",Lane,KS,2004,31279.0
10333,20103,"Leavenworth, KS",Leavenworth,KS,2004,936401.0
10334,20105,"Lincoln, KS",Lincoln,KS,2004,45166.0
10335,20107,"Linn, KS",Linn,KS,2004,375172.0
10336,20109,"Logan, KS",Logan,KS,2004,49565.0
10337,20111,"Lyon, KS",Lyon,KS,2004,780118.0
10338,20113,"McPherson, KS",McPherson,KS,2004,961037.0
10339,20115,"Marion, KS",Marion,KS,2004,237757.0
10340,20117,"Marshall, KS",Marshall,KS,2004,335795.0
10341,20119,"Meade, KS",Meade,KS,2004,99930.0
10342,20121,"Miami, KS",Miami,KS,2004,450229.0
10343,20123,"Mitchell, KS",Mitchell,KS,2004,201422.0
10344,20125,"Montgomery, KS",Montgomery,KS,2004,870122.0
10345,20127,"Morris, KS",Morris,KS,2004,97382.0
10346,20129,"Morton, KS",Morton,KS,2004,117700.0
10347,20131,"Nemaha, KS",Nemaha,KS,2004,272708.0
10348,20133,"Neosho, KS",Neosho,KS,2004,382566.0
10349,20135,"Ness, KS",Ness,KS,2004,79587.0
10350,20137,"Norton, KS",Norton,KS,2004,114227.0
10351,20139,"Osage, KS",Osage,KS,2004,149718.0
10352,20141,"Osborne, KS",Osborne,KS,2004,85424.0
10353,20143,"Ottawa, KS",Ottawa,KS,2004,89962.0
10354,20145,"Pawnee, KS",Pawnee,KS,2004,115263.0
10355,20147,"Phillips, KS",Phillips,KS,2004,112483.0
10356,20149,"Pottawatomie, KS",Pottawatomie,KS,2004,899084.0
10357,20151,"Pratt, KS",Pratt,KS,2004,244811.0
10358,20153,"Rawlins, KS",Rawlins,KS,2004,38047.0
10359,20155,"Reno, KS",Reno,KS,2004,1491112.0
10360,20157,"Republic, KS",Republic,KS,2004,115987.0
10361,20159,"Rice, KS",Rice,KS,2004,206543.0
10362,20161,"Riley, KS",Riley,KS,2004,1095205.0
10363,20163,"Rooks, KS",Rooks,KS,2004,96805.0
10364,20165,"Rush, KS",Rush,KS,2004,77949.0
10365,20167,"Russell, KS",Russell,KS,2004,139791.0
10366,20169,"Saline, KS",Saline,KS,2004,1816844.0
10367,20171,"Scott, KS",Scott,KS,2004,101310.0
10368,20173,"Sedgwick, KS",Sedgwick,KS,2004,16643465.0
10369,20175,"Seward, KS",Seward,KS,2004,605654.0
10370,20177,"Shawnee, KS",Shawnee,KS,2004,5683807.0
10371,20179,"Sheridan, KS",Sheridan,KS,2004,74000.0
10372,20181,"Sherman, KS",Sherman,KS,2004,103801.0
10373,20183,"Smith, KS",Smith,KS,2004,79555.0
10374,20185,"Stafford, KS",Stafford,KS,2004,100471.0
10375,20187,"Stanton, KS",Stanton,KS,2004,77925.0
10376,20189,"Stevens, KS",Stevens,KS,2004,233079.0
10377,20191,"Sumner, KS",Sumner,KS,2004,376346.0
10378,20193,"Thomas, KS",Thomas,KS,2004,180954.0
10379,20195,"Trego, KS",Trego,KS,2004,54045.0
10380,20197,"Wabaunsee, KS",Wabaunsee,KS,2004,66436.0
10381,20199,"Wallace, KS",Wallace,KS,2004,32462.0
10382,20201,"Washington, KS",Washington,KS,2004,116279.0
10383,20203,"Wichita, KS",Wichita,KS,2004,77183.0
10384,20205,"Wilson, KS",Wilson,KS,2004,218476.0
10385,20207,"Woodson, KS",Woodson,KS,2004,48312.0
10386,20209,"Wyandotte, KS",Wyandotte,KS,2004,5279480.0
10387,21001,"Adair, KY",Adair,KY,2004,198627.0
10388,21003,"Allen, KY",Allen,KY,2004,268336.0
10389,21005,"Anderson, KY",Anderson,KY,2004,305137.0
10390,21007,"Ballard, KY",Ballard,KY,2004,249559.0
10391,21009,"Barren, KY",Barren,KY,2004,1064271.0
10392,21011,"Bath, KY",Bath,KY,2004,115015.0
10393,21013,"Bell, KY",Bell,KY,2004,467368.0
10394,21015,"Boone, KY",Boone,KY,2004,5555888.0
10395,21017,"Bourbon, KY",Bourbon,KY,2004,479391.0
10396,21019,"Boyd, KY",Boyd,KY,2004,2226146.0
10397,21021,"Boyle, KY",Boyle,KY,2004,933223.0
10398,21023,"Bracken, KY",Bracken,KY,2004,83758.0
10399,21025,"Breathitt, KY",Breathitt,KY,2004,167690.0
10400,21027,"Breckinridge, KY",Breckinridge,KY,2004,191156.0
10401,21029,"Bullitt, KY",Bullitt,KY,2004,861461.0
10402,21031,"Butler, KY",Butler,KY,2004,194170.0
10403,21033,"Caldwell, KY",Caldwell,KY,2004,260497.0
10404,21035,"Calloway, KY",Calloway,KY,2004,755960.0
10405,21037,"Campbell, KY",Campbell,KY,2004,1741498.0
10406,21039,"Carlisle, KY",Carlisle,KY,2004,76148.0
10407,21041,"Carroll, KY",Carroll,KY,2004,1052143.0
10408,21043,"Carter, KY",Carter,KY,2004,321133.0
10409,21045,"Casey, KY",Casey,KY,2004,193682.0
10410,21047,"Christian, KY",Christian,KY,2004,1714753.0
10411,21049,"Clark, KY",Clark,KY,2004,995536.0
10412,21051,"Clay, KY",Clay,KY,2004,183988.0
10413,21053,"Clinton, KY",Clinton,KY,2004,200673.0
10414,21055,"Crittenden, KY",Crittenden,KY,2004,103571.0
10415,21057,"Cumberland, KY",Cumberland,KY,2004,78018.0
10416,21059,"Daviess, KY",Daviess,KY,2004,2574211.0
10417,21061,"Edmonson, KY",Edmonson,KY,2004,71106.0
10418,21063,"Elliott, KY",Elliott,KY,2004,36067.0
10419,21065,"Estill, KY",Estill,KY,2004,141025.0
10420,21067,"Fayette, KY",Fayette,KY,2004,10436153.0
10421,21069,"Fleming, KY",Fleming,KY,2004,188340.0
10422,21071,"Floyd, KY",Floyd,KY,2004,688773.0
10423,21073,"Franklin, KY",Franklin,KY,2004,1152802.0
10424,21075,"Fulton, KY",Fulton,KY,2004,204441.0
10425,21077,"Gallatin, KY",Gallatin,KY,2004,196664.0
10426,21079,"Garrard, KY",Garrard,KY,2004,144554.0
10427,21081,"Grant, KY",Grant,KY,2004,326248.0
10428,21083,"Graves, KY",Graves,KY,2004,813629.0
10429,21085,"Grayson, KY",Grayson,KY,2004,413053.0
10430,21087,"Green, KY",Green,KY,2004,108311.0
10431,21089,"Greenup, KY",Greenup,KY,2004,783815.0
10432,21091,"Hancock, KY",Hancock,KY,2004,600103.0
10433,21093,"Hardin, KY",Hardin,KY,2004,2148617.0
10434,21095,"Harlan, KY",Harlan,KY,2004,524074.0
10435,21097,"Harrison, KY",Harrison,KY,2004,357375.0
10436,21099,"Hart, KY",Hart,KY,2004,239363.0
10437,21101,"Henderson, KY",Henderson,KY,2004,1547276.0
10438,21103,"Henry, KY",Henry,KY,2004,234512.0
10439,21105,"Hickman, KY",Hickman,KY,2004,130576.0
10440,21107,"Hopkins, KY",Hopkins,KY,2004,983974.0
10441,21109,"Jackson, KY",Jackson,KY,2004,140023.0
10442,21111,"Jefferson, KY",Jefferson,KY,2004,32861910.0
10443,21113,"Jessamine, KY",Jessamine,KY,2004,1023593.0
10444,21115,"Johnson, KY",Johnson,KY,2004,311139.0
10445,21117,"Kenton, KY",Kenton,KY,2004,3960646.0
10446,21119,"Knott, KY",Knott,KY,2004,379188.0
10447,21121,"Knox, KY",Knox,KY,2004,439448.0
10448,21123,"Larue, KY",Larue,KY,2004,144073.0
10449,21125,"Laurel, KY",Laurel,KY,2004,1260879.0
10450,21127,"Lawrence, KY",Lawrence,KY,2004,305225.0
10451,21129,"Lee, KY",Lee,KY,2004,94823.0
10452,21131,"Leslie, KY",Leslie,KY,2004,156983.0
10453,21133,"Letcher, KY",Letcher,KY,2004,436571.0
10454,21135,"Lewis, KY",Lewis,KY,2004,119361.0
10455,21137,"Lincoln, KY",Lincoln,KY,2004,252763.0
10456,21139,"Livingston, KY",Livingston,KY,2004,169097.0
10457,21141,"Logan, KY",Logan,KY,2004,695369.0
10458,21143,"Lyon, KY",Lyon,KY,2004,98553.0
10459,21145,"McCracken, KY",McCracken,KY,2004,2480212.0
10460,21147,"McCreary, KY",McCreary,KY,2004,140618.0
10461,21149,"McLean, KY",McLean,KY,2004,193487.0
10462,21151,"Madison, KY",Madison,KY,2004,1443820.0
10463,21153,"Magoffin, KY",Magoffin,KY,2004,109124.0
10464,21155,"Marion, KY",Marion,KY,2004,394289.0
10465,21157,"Marshall, KY",Marshall,KY,2004,919546.0
10466,21159,"Martin, KY",Martin,KY,2004,241151.0
10467,21161,"Mason, KY",Mason,KY,2004,651455.0
10468,21163,"Meade, KY",Meade,KY,2004,273523.0
10469,21165,"Menifee, KY",Menifee,KY,2004,45962.0
10470,21167,"Mercer, KY",Mercer,KY,2004,579685.0
10471,21169,"Metcalfe, KY",Metcalfe,KY,2004,127897.0
10472,21171,"Monroe, KY",Monroe,KY,2004,172910.0
10473,21173,"Montgomery, KY",Montgomery,KY,2004,603113.0
10474,21175,"Morgan, KY",Morgan,KY,2004,140409.0
10475,21177,"Muhlenberg, KY",Muhlenberg,KY,2004,793905.0
10476,21179,"Nelson, KY",Nelson,KY,2004,907181.0
10477,21181,"Nicholas, KY",Nicholas,KY,2004,62584.0
10478,21183,"Ohio, KY",Ohio,KY,2004,468805.0
10479,21185,"Oldham, KY",Oldham,KY,2004,818595.0
10480,21187,"Owen, KY",Owen,KY,2004,114811.0
10481,21189,"Owsley, KY",Owsley,KY,2004,29845.0
10482,21191,"Pendleton, KY",Pendleton,KY,2004,176810.0
10483,21193,"Perry, KY",Perry,KY,2004,801757.0
10484,21195,"Pike, KY",Pike,KY,2004,1598635.0
10485,21197,"Powell, KY",Powell,KY,2004,149732.0
10486,21199,"Pulaski, KY",Pulaski,KY,2004,1245205.0
10487,21201,"Robertson, KY",Robertson,KY,2004,15541.0
10488,21203,"Rockcastle, KY",Rockcastle,KY,2004,169833.0
10489,21205,"Rowan, KY",Rowan,KY,2004,393210.0
10490,21207,"Russell, KY",Russell,KY,2004,287603.0
10491,21209,"Scott, KY",Scott,KY,2004,2600539.0
10492,21211,"Shelby, KY",Shelby,KY,2004,998313.0
10493,21213,"Simpson, KY",Simpson,KY,2004,557866.0
10494,21215,"Spencer, KY",Spencer,KY,2004,108334.0
10495,21217,"Taylor, KY",Taylor,KY,2004,473201.0
10496,21219,"Todd, KY",Todd,KY,2004,232025.0
10497,21221,"Trigg, KY",Trigg,KY,2004,245473.0
10498,21223,"Trimble, KY",Trimble,KY,2004,142561.0
10499,21225,"Union, KY",Union,KY,2004,421087.0
10500,21227,"Warren, KY",Warren,KY,2004,3242257.0
10501,21229,"Washington, KY",Washington,KY,2004,203217.0
10502,21231,"Wayne, KY",Wayne,KY,2004,295590.0
10503,21233,"Webster, KY",Webster,KY,2004,415396.0
10504,21235,"Whitley, KY",Whitley,KY,2004,634206.0
10505,21237,"Wolfe, KY",Wolfe,KY,2004,52746.0
10506,21239,"Woodford, KY",Woodford,KY,2004,921849.0
10507,22001,"Acadia, LA",Acadia,LA,2004,1054292.0
10508,22003,"Allen, LA",Allen,LA,2004,337545.0
10509,22005,"Ascension, LA",Ascension,LA,2004,5130137.0
10510,22007,"Assumption, LA",Assumption,LA,2004,512307.0
10511,22009,"Avoyelles, LA",Avoyelles,LA,2004,411003.0
10512,22011,"Beauregard, LA",Beauregard,LA,2004,674818.0
10513,22013,"Bienville, LA",Bienville,LA,2004,588515.0
10514,22015,"Bossier, LA",Bossier,LA,2004,2865871.0
10515,22017,"Caddo, LA",Caddo,LA,2004,7584805.0
10516,22019,"Calcasieu, LA",Calcasieu,LA,2004,11252700.0
10517,22021,"Caldwell, LA",Caldwell,LA,2004,131462.0
10518,22023,"Cameron, LA",Cameron,LA,2004,710688.0
10519,22025,"Catahoula, LA",Catahoula,LA,2004,137042.0
10520,22027,"Claiborne, LA",Claiborne,LA,2004,767029.0
10521,22029,"Concordia, LA",Concordia,LA,2004,361884.0
10522,22031,"De Soto, LA",De Soto,LA,2004,959304.0
10523,22033,"East Baton Rouge, LA",East Baton Rouge,LA,2004,17966859.0
10524,22035,"East Carroll, LA",East Carroll,LA,2004,104211.0
10525,22037,"East Feliciana, LA",East Feliciana,LA,2004,178850.0
10526,22039,"Evangeline, LA",Evangeline,LA,2004,528265.0
10527,22041,"Franklin, LA",Franklin,LA,2004,283226.0
10528,22043,"Grant, LA",Grant,LA,2004,154145.0
10529,22045,"Iberia, LA",Iberia,LA,2004,2244872.0
10530,22047,"Iberville, LA",Iberville,LA,2004,1986676.0
10531,22049,"Jackson, LA",Jackson,LA,2004,863111.0
10532,22051,"Jefferson, LA",Jefferson,LA,2004,15341091.0
10533,22053,"Jefferson Davis, LA",Jefferson Davis,LA,2004,858098.0
10534,22055,"Lafayette, LA",Lafayette,LA,2004,8308781.0
10535,22057,"Lafourche, LA",Lafourche,LA,2004,2662106.0
10536,22059,"LaSalle, LA",LaSalle,LA,2004,272064.0
10537,22061,"Lincoln, LA",Lincoln,LA,2004,1207027.0
10538,22063,"Livingston, LA",Livingston,LA,2004,1044704.0
10539,22065,"Madison, LA",Madison,LA,2004,225487.0
10540,22067,"Morehouse, LA",Morehouse,LA,2004,503503.0
10541,22069,"Natchitoches, LA",Natchitoches,LA,2004,694530.0
10542,22071,"Orleans, LA",Orleans,LA,2004,15610793.0
10543,22073,"Ouachita, LA",Ouachita,LA,2004,4693417.0
10544,22075,"Plaquemines, LA",Plaquemines,LA,2004,2981741.0
10545,22077,"Pointe Coupee, LA",Pointe Coupee,LA,2004,1056060.0
10546,22079,"Rapides, LA",Rapides,LA,2004,3185647.0
10547,22081,"Red River, LA",Red River,LA,2004,143061.0
10548,22083,"Richland, LA",Richland,LA,2004,297671.0
10549,22085,"Sabine, LA",Sabine,LA,2004,389978.0
10550,22087,"St. Bernard, LA",St. Bernard,LA,2004,3028798.0
10551,22089,"St. Charles, LA",St. Charles,LA,2004,4322249.0
10552,22091,"St. Helena, LA",St. Helena,LA,2004,84237.0
10553,22093,"St. James, LA",St. James,LA,2004,1938215.0
10554,22095,"St. John the Baptist, LA",St. John the Baptist,LA,2004,2103167.0
